day,hour,da_price,rt_price,solar,flex_load,a_t,d_t,bid,rt_trade,flex_served,inv,b_ch,b_dis,e_ch,e_dis,soc_b,soc_e
1,1,10.37,-2.115,0.0,2.7443824321456,1.0,0.0,5.987999987197114,-8.956382411387912,2.744382399516264,-2.044837292209505e-14,4.999999999610034,4.9999999972974685,7.199999999714458,0.9879999901553816,6.750000000000206,39.99999999999991
1,2,9.85,-1.1375,0.0,3.4059847503156,1.0,0.0,5.000000003601344,-7.2000000017000705,6.383651888645653e-09,3.2629428543103707e-08,4.999999999548694,4.999999996066769,7.199999999676319,7.841834170020862e-09,5.694444447096721,45.8000000100913
1,3,8.58,-1.17,0.0,4.0514050737945,1.0,0.0,4.6057471502906715,-7.594252856157717,7.582008178766079e-09,3.4059847765615157,4.999999999550374,4.605747148282315,7.199999999677617,2.369981055930565e-09,4.638888895505488,52.64000000152916
1,4,8.18,-0.015,0.0,4.6142646963933,1.0,0.0,1.6038452528281e-08,-12.199999985332425,2.742608021102574e-09,7.4573898427741545,4.999999999458109,1.4310798423801944e-08,7.199999999623558,2.1808800192871917e-09,4.021392063676288,59.47999999872808
1,5,8.33,-0.8125,0.0,5.0325078651692,1.0,0.0,1.509659876617501e-08,-12.199999989784079,6.086433968116002e-09,12.071654536424994,4.99999999952554,1.321156042916829e-08,7.199999999662705,2.2788483442486758e-09,8.521392047287982,66.3199999960747
1,6,8.58,-0.6825,0.0,5.4912508671614,1.0,0.0,3.6192528313625796,-8.580747173420102,6.002400943592642e-09,17.104162395507906,4.9999999995095505,3.6192528293833854,7.199999999657876,2.3663623673449724e-09,13.021392032181728,73.15999999335538
1,7,13.85,4.525,0.0,5.5466889661196,0.0,0.5824,4.049999999716098,-1.5323999999627382,6.465918526773966e-10,22.59541325666705,4.999999999415146,4.050000000099028,2.2200410597833606e-13,2.0453892329265687e-13,13.499999999092118,79.99999999053934
1,8,14.44,16.79,0.0,5.5290624864116005,1.0,0.0,-1.1025030285444797e-08,7.200000014660534,1.810474565391807e-10,28.142102222140196,1.168902563439095e-08,2.826307167356685e-08,1.0261356998194885e-09,7.199999999293673,13.499999998455758,79.4175999905394
1,9,15.07,17.145,0.0,4.0445083926116,1.0,0.0,-6.09688571758646e-09,11.249999974823924,1.7238941118492278e-10,33.67116470837088,7.140026179046682e-09,4.049999983712438,9.170607336266185e-10,7.199999999340878,13.499999977572445,71.83865262383674
1,10,15.03,9.9825,0.0,2.5272355059142,1.0,0.0,7.200000000176569,1.1513806015733081,2.818879424902884e-10,37.715673100810214,4.999999998930267,2.049742682532819e-09,1.0486194002015221,7.199999998937254,9.000000002095799,64.25970525698077
1,11,17.28,22.1925,0.0,2.5190255178128003,1.0,0.0,-4.999999968651988,7.200000019855849,1.2746926938871524e-10,40.24290860644265,4.999999968831091,4.999999989651309,5.292156523613426e-10,7.19999999969233,13.49999999885558,57.676946319869884
1,12,17.88,18.9525,0.0,0.8076608992605999,0.0,0.409155,-0.40915500252691955,-0.40915500312990716,1.190432222249094e-10,42.76193412412809,6.732087248177003e-09,3.7206537176281e-09,0.0,1.6811663483548678e-13,12.444444426746706,50.097998952275496
1,13,17.57,18.515,0.0,0.359064019384,1.0,0.0,-1.1728395203380566,6.027160475797242,1.23373566278421e-10,43.56959502326975,1.1728395244783085,1.4245110300370938e-09,5.092680318080584e-10,7.1999999994836665,12.444444428671632,49.68884395227553
