day,hour,da_price,rt_price,solar,flex_load,a_t,d_t,bid,rt_trade,flex_served,inv,b_ch,b_dis,e_ch,e_dis,soc_b,soc_e
1,1,10.37,-2.115,0.0,0.0923378039084,1.0,0.0,5.987999895270299,-6.304337767033016,0.09233766865611959,-9.864895406897205e-12,4.9999999973189,4.9999999832003725,7.199999998053749,0.9879999137953944,6.750000000000671,39.999999999999574
1,2,9.85,-1.1375,0.0,0.0570494304214,1.0,0.0,5.00000003233092,-7.200000001129886,4.0834715860827964e-08,1.352279510420313e-07,4.999999996900649,4.999999976081296,7.19999999779603,5.8320254119954765e-08,5.6944444606991205,45.80000008889188
1,3,8.58,-1.17,0.0,0.0490441573985,1.0,0.0,4.607841862499217,-7.59215816903537,3.9249854105222314e-08,0.05704952480890743,4.999999996915742,4.607841848276244,7.199999997804766,1.6658796686749877e-08,4.638888928931278,52.64000002540793
1,4,8.18,-0.015,0.0,0.090815071302816,1.0,0.0,1.594662375605368e-07,-12.199999846036057,1.483939152800905e-08,0.10609364295469177,4.999999996279458,1.476898609523197e-07,7.199999997434452,1.4826932895277078e-08,4.019064650293831,59.48000000578642
1,5,8.33,-0.8125,0.0,0.3426657669366399,1.0,0.0,2.479007164657345e-07,-12.19999976930392,2.5416325545830372e-08,0.19690869941664751,4.999999996735605,2.3504913500448868e-07,7.199999997704515,1.5502914869426585e-08,8.51906448284651,66.3199999877414
1,6,8.58,-0.6825,0.0,0.6617467641922801,1.0,0.0,3.6171578135385474,-8.582842201070342,2.287664679591982e-08,0.5395744409360806,4.999999996670758,3.6171577995017006,7.199999997667971,1.6643416088075196e-08,13.019064218743823,73.15999996924133
1,7,13.85,4.525,0.0,0.74951066749864,0.0,0.5824,4.0499999983919315,-1.5323999991206694,4.007264021930613e-09,1.2013211822511058,4.999999996078663,4.050000000965476,8.80249070370875e-12,8.659080618272271e-12,13.499999994079005,79.99999994950596
1,8,14.44,16.79,0.0,0.7767559507537001,1.0,0.0,-7.708808703365685e-08,7.200000112274671,1.1536209068976993e-09,1.950831845742029,8.167556867560685e-08,2.0671491689420484e-07,6.87109846045258e-09,7.199999995260091,13.499999989477221,79.41759994950623
1,9,15.07,17.145,0.0,0.474113969202,1.0,0.0,-4.146244824787667e-08,11.249999815315029,1.1040773545267785e-09,2.7275877953417518,4.8576800621153574e-08,4.049999875600161,6.1686043949619086e-09,7.199999995564211,13.49999983330201,71.83865259260237
1,10,15.03,9.9825,0.0,0.411929870319,1.0,0.0,7.200000001319339,1.1513805783553013,1.8251239532773219e-09,3.201701763439392,4.999999992724299,1.4071523303105038e-08,1.0486194338662467,7.1999999926995395,9.000000015243364,64.25970523471098
1,11,17.28,22.1925,0.0,0.348658170291,1.0,0.0,-4.999999871103584,7.200000058977975,8.331144624774214e-10,3.6136316319330475,4.999999872346755,4.999999937765805,3.5461431311829977e-09,7.199999997938346,13.499999993060351,57.67694633614776
1,12,17.88,18.9525,0.0,0.295454073379,0.0,0.409155,-0.40915507773539445,-0.4091550838266935,7.836206833663627e-10,3.9622898013907606,1.0525997283288523e-07,2.221447622570173e-08,7.756521120253891e-12,8.597593439727758e-12,12.444444391767036,50.09799897326589
1,13,17.57,18.515,0.0,0.254774712695,1.0,0.0,-1.1728394631993309,6.027160509948129,8.088777791062775e-10,4.257743873986011,1.1728394914744,9.111257643296606e-09,3.3724868959422565e-09,7.199999996492562,12.444444461818957,49.68884397326608
1,14,18.23,26.93,0.118982419875,0.229597668406,1.0,0.0,-4.999999992895919,6.368982428932867,7.565972686544962e-10,4.512518585872041,4.999999991934466,4.05000000598313,3.0324215201140627e-09,7.199999998798446,13.49999999402264,42.109896611741114
1,15,19.5,29.1875,0.9396255555000002,0.208264083916,1.0,0.0,-4.999999992904792,8.13962550428666,6.648327873544166e-10,4.742116253521383,4.999999992178254,4.9999999451038155,2.518997574562514e-09,7.19999999904517,13.499999980115867,34.53094924746584
1,16,17.19,28.637500000000003,1.7933684318999998,0.213401823907,0.0,0.51996,-5.519959994430811,0.30840847431745455,8.421192383097912e-10,4.950380336772519,4.9999999955349494,4.035000038795122,8.892514845156368e-12,8.58329752391459e-12,12.444444478516962,26.952001882443128
1,17,25.03,47.4575,2.437151760675,0.246242085323,0.0,0.43354,-0.43354001632926775,7.003611742840619,3.6580341260699046e-10,5.163782159837395,1.6561369840860384e-08,4.999999999092305,8.387999458272278e-12,8.455828741298897e-12,12.461111098059442,26.432041882443357
1,18,33.17,42.985,2.68881149941875,0.313963296695,0.0,0.463765,-0.46376500006676313,7.225046495518347,9.402452577048957e-11,5.410024244794607,2.379287635727462e-09,4.999999998572442,8.457086772867769e-12,8.488746760299838e-12,6.905555558417305,25.998501882443584
1,19,23.9,17.6525,2.2649216688,0.375101804985,1.0,0.0,13.514921649462696,8.514921667315855,8.034711996802916e-10,5.723987541395614,4.999999982277017,4.04999998659434,3.318751267103882e-09,7.199999998320878,1.350000006588931,25.53473688244381
1,20,18.36,5.835,2.7104727087,0.385289273386,1.0,0.0,13.96047269301709,1.7604727010184995,3.2272969474546685e-09,6.0990893455771875,4.999999997300449,4.049999989573268,7.199999993188526,7.199999996461561,1.3500000055335784,17.955789518943302
1,21,16.09,9.1375,2.276184193875,0.35216440314,1.0,0.0,12.57618422312418,0.3761842689396221,2.0326585729369924e-09,6.484378615735943,4.999999992655482,3.1000000384653106,7.19999996323679,7.199999994524334,1.3500000146894617,17.216842147776415
1,22,16.74,4.46,1.59918484336875,0.308493872793,1.0,0.0,13.79918479034264,1.599184795876019,4.089708470370663e-09,6.836543016843342,4.9999999971021705,4.999999953491926,7.199999995042839,7.199999995250101,2.4055555208957085,16.477894750194764
1,23,13.78,1.395,0.7467283728,0.245623820747,1.0,0.0,11.99672836444639,-0.20327163697170417,8.525028043394263e-09,7.145036885546692,4.9999999975549265,4.05000000406034,7.199999997084049,7.199999989331975,1.3500000144081554,15.738947382065211
1,24,9.65,-1.98,0.0425804508,0.173190542327,1.0,0.0,10.590580467671627,-9.173270765872864,7.563851240079457,7.390660697768725,4.9999999975656575,4.050000002377349,7.199999997810763,6.498000016405661,1.3500000076963803,15.00000002210505
2,1,9.31,-3.8425,0.0,0.0865868701748,1.0,0.0,9.89903487683738,-2.30096512053285,2.34589003097475e-10,-5.184374175609607e-12,4.999999998510156,4.999999998083134,7.199999999305641,4.8990348794343275,6.749999999996853,39.999999999999915
2,2,4.98,-14.495,0.0,0.0542564232237,1.0,0.0,4.9999999886510125,-7.200000010573421,4.763699799601557e-10,0.08658686993169713,4.999999999477738,4.9999999866481435,7.199999999665857,2.3981373119478866e-09,5.694444445226761,41.683121178883
