day,hour,flexible_load,inflexible_load,total_load
1,1,0.446949583455,0.6274926405139001,1.0744422239689002
1,2,0.511191401628,0.516090783332,1.02728218496
1,3,0.532142341731,0.4723570072107,1.0044993489417
1,4,0.560648443254,0.4591439449274,1.0197923881814
1,5,0.5754765101820001,0.45812369294140004,1.0336002031234002
1,6,0.569702031174,0.5103711915742,1.0800732227482
1,7,0.683217651153,0.7114342903133,1.3946519414663001
1,8,0.572667015441,0.9809924268702,1.5536594423112
1,9,0.530632163001,0.9712430549402999,1.5018752179413
1,10,0.521858895945,0.8466264399902999,1.3684853359352998
1,11,0.6104325294540001,0.8491311490346,1.4595636784886001
1,12,0.486351971187,0.8670480977296,1.3534000689166001
1,13,0.43214814947400004,0.8475239055816,1.2796720550556
1,14,0.405602405742,0.8205489271666,1.2261513329086
1,15,0.38550129738899996,0.8162818187662,1.2017831161552
1,16,0.37544624159699996,0.8764700841255,1.2519163257225
1,17,0.361082599776,1.1045180778892,1.4656006776652002
1,18,0.45333022491,1.5230341101336,1.9763643350436
1,19,0.348074045007,1.766713511877,2.114787556884
1,20,0.33546551648399997,1.747742728055,2.083208244539
1,21,0.335416915818,1.6199080687310001,1.9553249845490002
1,22,0.352122793293,1.4787944798285,1.8309172731215
1,23,0.374220048147,1.1948341294104,1.5690541775573998
1,24,0.39742438074600006,0.90735387124,1.304778251986
2,1,0.415719801735,0.6209189574371,1.0366387591721
2,2,0.43295514441000005,0.5121437592567,0.9450989036667
2,3,0.44899382569199997,0.4697457687834,0.9187395944754
2,4,0.45468484554899996,0.45777854075540003,0.9124633863044
2,5,0.466920760368,0.4554525373259,0.9223732976939001
2,6,0.47430651371099997,0.506274498974,0.980581012685
2,7,0.453624039654,0.7008087780962999,1.1544328177502998
2,8,0.440460411048,0.9598310649512,1.4002914759992
2,9,0.439970825679,0.9388057540483,1.3787765797273
2,10,0.433908917742,0.8015953815243,1.2355042992663
2,11,0.521079057105,0.7982149197456,1.3192939768506
2,12,0.41294770970100003,0.8145593382106,1.2275070479116001
2,13,0.347185429524,0.7997133994905999,1.1468988290145998
2,14,0.30283087664999997,0.7769608946516,1.0797917713016
2,15,0.273117072807,0.7771562465912001,1.0502733193982001
2,16,0.24979997136,0.8394111112705,1.0892110826305001
2,17,0.2347475820201,1.0686001586422,1.3033477406623
2,18,0.31230585123,1.4876821799186,1.7999880311486
2,19,0.23707010899050002,1.7324031963379998,1.9694733053284998
2,20,0.22671703157280002,1.7134979738610001,1.9402150054338
2,21,0.23894808640800003,1.585052698403,1.824000784811
2,22,0.2540469397509,1.4431876223605,1.6972345621114
2,23,0.2747775974784,1.1665409174854,1.4413185149638
2,24,0.300927440085,0.8918190259050001,1.19274646599
3,1,0.326232708123,0.6209189574371,0.9471516655601
3,2,0.349028881605,0.5121437592567,0.8611726408617
3,3,0.361089066297,0.4697457687834,0.8308348350804
3,4,0.37933900343099997,0.45777854075540003,0.8371175441864
3,5,0.41699410110900004,0.4554525373259,0.8724466384349001
3,6,0.42382936773299995,0.506274498974,0.930103866707
3,7,0.555111093726,0.7008087780962999,1.2559198718223
3,8,0.46337190657599997,0.9598310649512,1.4232029715271999
3,9,0.432032938185,0.9388057540483,1.3708386922333
3,10,0.33952243694400003,0.8015953815243,1.1411178184683
3,11,0.343749731418,0.7982149197456,1.1419646511636001
3,12,0.185962741149,0.8145593382106,1.0005220793596
3,13,0.0883692942168,0.7997133994905999,0.8880826937073999
3,14,0.020603378351999997,0.7769608946516,0.7975642730036
3,15,0.0,0.7771562465912001,0.7771562465912001
3,16,0.0,0.8394111112705,0.8394111112705
3,17,0.0,1.0686001586422,1.0686001586422
3,18,0.00796296365229,1.4876821799186,1.49564514357089
3,19,0.0,1.7324031963379998,1.7324031963379998
3,20,0.00502036542843,1.7134979738610001,1.71851833928943
3,21,0.0743520911052,1.585052698403,1.6594047895082
3,22,0.1235806418256,1.4431876223605,1.5667682641861
3,23,0.182812988052,1.1665409174854,1.3493539055374
3,24,0.2515001412048,0.8918190259050001,1.1433191671098002
4,1,0.329130622884,0.6209189574371,0.9500495803211
4,2,0.38059123326,0.5121437592567,0.8927349925167
4,3,0.426289910259,0.4697457687834,0.8960356790424
4,4,0.452404867005,0.45777854075540003,0.9101834077604001
4,5,0.47249213772000004,0.4554525373259,0.9279446750459001
4,6,0.46447469824800003,0.506274498974,0.970749197222
4,7,0.544066524942,0.7008087780962999,1.2448753030383
4,8,0.433669124412,0.9598310649512,1.3935001893632
4,9,0.413846968299,0.9388057540483,1.3526527223473
4,10,0.422554737201,0.8015953815243,1.2241501187253
4,11,0.487943625255,0.7982149197456,1.2861585450006001
4,12,0.38818929531900004,0.8145593382106,1.2027486335296
4,13,0.35447075901,0.7997133994905999,1.1541841585006
4,14,0.332042207283,0.7769608946516,1.1090031019346
4,15,0.30046054498200003,0.7771562465912001,1.0776167915732002
4,16,0.2782513900749,0.8394111112705,1.1176625013454
4,17,0.27866212051859995,1.0686001586422,1.3472622791608
4,18,0.370692498303,1.4876821799186,1.8583746782216
4,19,0.2777950553829,1.7324031963379998,2.0101982517208996
4,20,0.2681633459016,1.7134979738610001,1.9816613197626
4,21,0.2835682265301,1.585052698403,1.8686209249331
4,22,0.300697927074,1.4431876223605,1.7438855494345
4,23,0.32033626492199996,1.1665409174854,1.4868771824074
4,24,0.347316585264,0.8918190259050001,1.239135611169
5,1,0.36197730312,0.6209189574371,0.9828962605571
5,2,0.37838482388399997,0.5121437592567,0.8905285831406999
5,3,0.38983786828799993,0.4697457687834,0.8595836370714
