day,hour,flexible_load,inflexible_load,total_load
1,1,0.0918574077007,0.39801230789941,0.48986971560011
1,2,0.0563692753595,0.34699110675104,0.40336038211054
1,3,0.0484647974125,0.3317587012828,0.3802234986953
1,4,0.0518176356927,0.3266644158713,0.378482051564
1,5,0.0806889255713,0.3170770263887,0.39776595196
1,6,0.20985568077,0.34923542627680004,0.5590911070468001
1,7,0.67414178034216,0.43325653081914,1.1073983111613
1,8,0.9404173837122001,0.5232786203656,1.4636960040778
1,9,0.47397913063,0.4719020077264,0.9458811383564001
1,10,0.411813754834,0.37575161539174,0.78756537022574
1,11,0.348475271758,0.36778132694218,0.7162565987001801
1,12,0.295196581848,0.36697262298858,0.66216920483658
1,13,0.254475794414,0.36384937851298,0.61832517292698
1,14,0.229575206546,0.37080461084888006,0.60037981739488
1,15,0.208182334792,0.38518887168493,0.59337120647693
1,16,0.21316053266,0.41562529149086996,0.6287858241508699
1,17,0.245997552101,0.521561335612,0.767558887713
1,18,0.313642443331,0.7036040404196,1.0172464837506001
1,19,0.374510724109,0.835793875169,1.210304599278
1,20,0.384679353212,0.8596729387506,1.2443522919626
1,21,0.351706477652,0.823959118656,1.175665596308
1,22,0.308084347546,0.7629333881122999,1.0710177356583
1,23,0.245406337951,0.6346291933807,0.8800355313317
1,24,0.172851657849,0.5206230623883,0.6934747202373001
2,1,0.0864994019782,0.39768386913341003,0.48418327111161
2,2,0.0540579302701,0.34679107843314005,0.40084900870324003
2,3,0.0468116253832,0.3316392497013,0.3784508750845
2,4,0.0499785871505,0.326564483187,0.3765430703375
2,5,0.19818469815756,0.3169161506822,0.51510084883976
2,6,0.40868086678202,0.3489353023252,0.75761616910722
2,7,1.873472287952,0.43265616809904,2.30612845605104
2,8,0.89586475392742,0.5221342467881,1.41799900071552
2,9,0.434408915752,0.4700481021116,0.9044570178636
2,10,0.377450892592,0.37360610397644,0.7510569965684399
2,11,0.319960138491,0.36576422597498,0.6857243644659801
2,12,0.272127387562,0.36520581851398004,0.63733320607598
2,13,0.234852953649,0.36228288012248,0.59713583377148
2,14,0.21258104544,0.36930104922798,0.58188209466798
2,15,0.192537325086,0.38390513504543,0.57644246013143
2,16,0.197465955665,0.41442213158776997,0.61188808725277
2,17,0.22570238032,0.5203080704836001,0.7460104508036001
2,18,0.288103494328,0.7022441552539,0.9903476495819
2,19,0.340267638384,0.8340028520097,1.1742704903937
2,20,0.345835227721,0.8576076176774,1.2034428453984
2,21,0.314805226443,0.8221289428852,1.1369341693282
2,22,0.277447496282,0.7614079817666,1.0388554780486
2,23,0.220781837579,0.6336021751912,0.8543840127702
2,24,0.157303675918,0.5199963786009,0.6773000545189
3,1,0.0865867879987,0.39768386913341003,0.48427065713211004
3,2,0.0542086598779,0.34679107843314005,0.4009997383110401
3,3,0.0467878924189,0.3316392497013,0.3784271421202
3,4,0.0498954042852,0.326564483187,0.3764598874722
3,5,0.0762033977069,0.3169161506822,0.3931195483891
3,6,0.3549820276308,0.3489353023252,0.703917329956
3,7,1.4176511629476598,0.43265616809904,1.8503073310466998
3,8,1.6968172612204,0.5221342467881,2.2189515080085
3,9,0.434868374745,0.4700481021116,0.9049164768566
3,10,0.377709665188,0.37360610397644,0.75131576916444
3,11,0.320172539852,0.36576422597498,0.6859367658269799
3,12,0.272149258453,0.36520581851398004,0.63735507696698
3,13,0.234790240911,0.36228288012248,0.59707312103348
3,14,0.212567008668,0.36930104922798,0.5818680578959801
3,15,0.192697578569,0.38390513504543,0.57660271361443
3,16,0.197500821124,0.41442213158776997,0.61192295271177
3,17,0.22577211363,0.5203080704836001,0.7460801841136
3,18,0.288273563325,0.7022441552539,0.9905177185789
3,19,0.340588973934,0.8340028520097,1.1745918259437
3,20,0.346184250049,0.8576076176774,1.2037918677264
3,21,0.315053783629,0.8221289428852,1.1371827265142
3,22,0.277896298389,0.7614079817666,1.0393042801556
3,23,0.221082466032,0.6336021751912,0.8546846412232
3,24,0.15777929105,0.5199963786009,0.6777756696509
4,1,0.0871562406271,0.39768386913341003,0.48484010976051006
4,2,0.054558607608,0.34679107843314005,0.4013496860411401
4,3,0.21900008547922,0.3316392497013,0.55063933518052
4,4,0.66502448677868,0.326564483187,0.9915889699656799
4,5,1.04854202338032,0.3169161506822,1.36545817406252
4,6,1.3254705445376,0.3489353023252,1.6744058468628
4,7,2.6658319662958,0.43265616809904,3.0984881343948403
4,8,1.6328987586926,0.5221342467881,2.1550330054807
4,9,1.1079673278033,0.4700481021116,1.5780154299148998
4,10,0.481449184563016,0.37360610397644,0.855055288539456
4,11,0.321331490197,0.36576422597498,0.68709571617198
4,12,0.273394405232,0.36520581851398004,0.63860022374598
4,13,0.236109428573,0.36228288012248,0.59839230869548
4,14,0.213827739381,0.36930104922798,0.58312878860898
4,15,0.19384891819,0.38390513504543,0.5777540532354299
4,16,0.198820900271,0.41442213158776997,0.6132430318587699
4,17,0.227192092389,0.5203080704836001,0.7475001628726001
4,18,0.7403767240324,0.7022441552539,1.4426208792863
4,19,0.342042746189,0.8340028520097,1.1760455981987001
4,20,0.347613624863,0.8576076176774,1.2052212425404
4,21,0.316343273932,0.8221289428852,1.1384722168172
4,22,0.278985105522,0.7614079817666,1.0403930872886
4,23,0.22208588321,0.6336021751912,0.8556880584012
4,24,0.170804810880022,0.5199963786009,0.690801189480922
5,1,0.30633070180556,0.39768386913341003,0.70401457093897
5,2,0.60637201195086,0.34679107843314005,0.953163090384
5,3,0.8407540454608001,0.3316392497013,1.1723932951621001
5,4,1.00615725378406,0.326564483187,1.33272173697106
5,5,1.1211286402377,0.3169161506822,1.4380447909199001
5,6,1.28480476244514,0.3489353023252,1.63374006477034
5,7,1.3507401350416202,0.43265616809904,1.78339630314066
5,8,1.36766851483806,0.5221342467881,1.8898027616261601
5,9,1.41639907187288,0.4700481021116,1.8864471739844801
5,10,1.44180354158328,0.37360610397644,1.81540964555972
5,11,1.25805418792762,0.36576422597498,1.6238184139026
5,12,0.9634437878541,0.36520581851398004,1.3286496063680802
5,13,0.6377780612507,0.36228288012248,1.00006094137318
5,14,0.33400811569816,0.36930104922798,0.70330916492614
5,15,0.291517381016854,0.38390513504543,0.675422516062284
5,16,0.35331842356938,0.41442213158776997,0.7677405551571499
5,17,0.297230100677746,0.5203080704836001,0.8175381711613461
5,18,1.4358784416294001,0.7022441552539,2.1381225968833
5,19,0.342830809107,0.8340028520097,1.1768336611167
5,20,0.348434676973,0.8576076176774,1.2060422946504001
5,21,0.317001240142,0.8221289428852,1.1391301830272
5,22,0.279507355966,0.7614079817666,1.0409153377326
5,23,0.222507382376,0.6336021751912,0.8561095575672
5,24,0.27143558930330003,0.5199963786009,0.7914319679042
6,1,0.36306178093458,0.39768386913341003,0.7607456500679901
6,2,0.45472592939878,0.34679107843314005,0.80151700783192
6,3,0.6431548330286,0.3316392497013,0.9747940827299
6,4,0.6662407330135001,0.326564483187,0.9928052162005001
6,5,0.70704431460484,0.3169161506822,1.02396046528704
6,6,0.8047601177554601,0.3489353023252,1.15369542008066
6,7,1.52476071681792,0.43265616809904,1.95741688491696
6,8,1.5705859253874799,0.5221342467881,2.09272017217558
6,9,0.8978959853956601,0.4700481021116,1.3679440875072602
6,10,0.74087212217826,0.37360610397644,1.1144782261547
6,11,0.453659643325,0.36576422597498,0.81942386929998
6,12,0.286137809276512,0.36520581851398004,0.651343627790492
