day,hour,flexible_load,inflexible_load,total_load
1,1,0.0923378039084,0.39801230789941,0.49035011180781
1,2,0.0570494304214,0.34699110675104,0.40404053717244
1,3,0.0490441573985,0.3317587012828,0.3808028586813
1,4,0.090815071302816,0.3266644158713,0.41747948717411604
1,5,0.34266576693663997,0.3170770263887,0.6597427933253399
1,6,0.6617467641922801,0.34923542627680004,1.01098219046908
1,7,0.74951066749864,0.43325653081914,1.18276719831778
1,8,0.7767559507537001,0.5232786203656,1.3000345711193
1,9,0.474113969202,0.4719020077264,0.9460159769284
1,10,0.411929870319,0.37575161539174,0.78768148571074
1,11,0.348658170291,0.36778132694218,0.71643949723318
1,12,0.295454073379,0.36697262298858,0.66242669636758
1,13,0.254774712695,0.36384937851298,0.61862409120798
1,14,0.229597668406,0.37080461084888006,0.60040227925488
1,15,0.208264083916,0.38518887168493,0.59345295560093
1,16,0.213401823907,0.41562529149086996,0.6290271153978699
1,17,0.246242085323,0.521561335612,0.767803420935
1,18,0.313963296695,0.7036040404196,1.0175673371146
1,19,0.375101804985,0.835793875169,1.210895680154
1,20,0.385289273386,0.8596729387506,1.2449622121366
1,21,0.35216440314,0.823959118656,1.176123521796
1,22,0.308493872793,0.7629333881122999,1.0714272609053
1,23,0.245623820747,0.6346291933807,0.8802530141277001
1,24,0.173190542327,0.5206230623883,0.6938136047153001
2,1,0.0865868701748,0.39768386913341003,0.48427073930821
2,2,0.0542564232237,0.34679107843314005,0.40104750165684006
2,3,0.0468136041414,0.3316392497013,0.3784528538427
2,4,0.0499218006747,0.326564483187,0.37648628386169997
2,5,0.2425964980495,0.3169161506822,0.5595126487317
2,6,0.6157242435054,0.3489353023252,0.9646595458306
2,7,0.70927536665152,0.43265616809904,1.14193153475056
2,8,0.63734837389778,0.5221342467881,1.1594826206858801
2,9,0.434429073843,0.4700481021116,0.9044771759546
2,10,0.377669814206,0.37360610397644,0.75127591818244
2,11,0.320434238263,0.36576422597498,0.6861984642379799
2,12,0.272748979057,0.36520581851398004,0.6379547975709801
2,13,0.235584141209,0.36228288012248,0.5978670213314801
2,14,0.213595215027,0.36930104922798,0.58289626425498
2,15,0.193502779609,0.38390513504543,0.57740791465443
2,16,0.198233474574,0.41442213158776997,0.61265560616177
2,17,0.226623458541,0.5203080704836001,0.7469315290246
2,18,0.288980036984,0.7022441552539,0.9912241922379
2,19,0.340967821613,0.8340028520097,1.1749706736227
2,20,0.346500801411,0.8576076176774,1.2041084190884
2,21,0.315053696106,0.8221289428852,1.1371826389912
2,22,0.277603678894,0.7614079817666,1.0390116606606
2,23,0.220636181449,0.6336021751912,0.8542383566402
2,24,0.157049634285,0.5199963786009,0.6770460128858999
3,1,0.0862788556405,0.39768386913341003,0.48396272477391
3,2,0.0536850055882,0.34679107843314005,0.40047608402134005
3,3,0.0462024566542,0.3316392497013,0.37784170635549996
3,4,0.0491907738376,0.326564483187,0.3757552570246
3,5,0.0753716517563,0.3169161506822,0.39228780243850003
3,6,0.194386259797,0.3489353023252,0.5433215621222
3,7,0.415167371476,0.43265616809904,0.84782353957504
3,8,0.464723365395,0.5221342467881,0.9868576121831001
3,9,0.433612792042,0.4700481021116,0.9036608941536
3,10,0.377085209783,0.37360610397644,0.75069131375944
3,11,0.319909118488,0.36576422597498,0.68567334446298
3,12,0.271958246315,0.36520581851398004,0.63716406482898
3,13,0.23499586593,0.36228288012248,0.59727874605248
3,14,0.21319179086,0.36930104922798,0.5824928400879801
3,15,0.193642094234,0.38390513504543,0.57754722927943
3,16,0.198721818191,0.41442213158776997,0.61314394977877
3,17,0.227015829364,0.5203080704836001,0.7473238998476001
3,18,0.289538080234,0.7022441552539,0.9917822354879
3,19,0.341515648819,0.8340028520097,1.1755185008287001
3,20,0.347055005512,0.8576076176774,1.2046626231894
3,21,0.315672586606,0.8221289428852,1.1378015294912
3,22,0.278184137052,0.7614079817666,1.0395921188186
3,23,0.221358047265,0.6336021751912,0.8549602224562
3,24,0.157813900207,0.5199963786009,0.6778102788079
4,1,0.0872019967221,0.39768386913341003,0.48488586585551
4,2,0.0545076173133,0.34679107843314005,0.40129869574644006
4,3,0.10704884005538,0.3316392497013,0.43868808975668
4,4,0.147561539393342,0.326564483187,0.474126022580342
4,5,0.38232142608913994,0.3169161506822,0.6992375767713399
4,6,0.6198880703038401,0.3489353023252,0.9688233726290401
4,7,0.64418707254408,0.43265616809904,1.07684324064312
4,8,0.61669974781004,0.5221342467881,1.13883399459814
4,9,0.64101188534166,0.4700481021116,1.11105998745326
4,10,0.378678236608,0.37360610397644,0.7522843405844399
4,11,0.321272149297,0.36576422597498,0.6870363752719799
4,12,0.273374029426,0.36520581851398004,0.63857984793998
4,13,0.236137132377,0.36228288012248,0.59842001249948
4,14,0.213828689868,0.36930104922798,0.58312973909598
4,15,0.193845792555,0.38390513504543,0.57775092760043
4,16,0.19871065149,0.41442213158776997,0.61313278307777
4,17,0.227061585157,0.5203080704836001,0.7473696556406001
4,18,0.7455216520514001,0.7022441552539,1.4477658073053001
4,19,0.342048045323,0.8340028520097,1.1760508973327
4,20,0.347609700929,0.8576076176774,1.2052173186064001
4,21,0.316407096023,0.8221289428852,1.1385360389082
4,22,0.278949453843,0.7614079817666,1.0403574356096
4,23,0.222000955893,0.6336021751912,0.8556031310842
4,24,0.158529002517,0.5199963786009,0.6785253811179
5,1,0.26698219676853996,0.39768386913341003,0.66466606590195
5,2,0.61913825149588,0.34679107843314005,0.96592932992902
5,3,0.8597015362772801,0.3316392497013,1.19134078597858
