day,hour,flexible_load,inflexible_load,total_load
1,1,0.126826826257,0.6534237796789,0.7802506059359
1,2,0.081655628866,0.539966531962,0.6216221608279999
1,3,0.18344013015222,0.4959559355667,0.67939606571892
1,4,0.52121488254214,0.4824106889554,1.00362557149754
1,5,1.3406955127598001,0.4805115325984,1.8212070453582
1,6,1.9382616158754,0.5353542213002,2.4736158371756
1,7,4.2332218286572,0.7402997243823,4.9735215530395
1,8,2.7423524450525996,1.0116641132262,3.7540165582787997
1,9,1.3469399114926,0.9971741941053,2.3441141055979
1,10,0.561477048431,0.8686959363333,1.4301729847643
1,11,0.482531144302,0.8717196833906,1.3542508276926
1,12,0.41174904267,0.8896435525926001,1.3013925952626
1,13,0.357387868037,0.8697387325685999,1.2271266006055999
1,14,0.324415831452,0.8435319304126001,1.1679477618646001
1,15,0.292538015654,0.8405589567942,1.1330969724482
1,16,0.296366271779,0.9020967209885,1.1984629927675
1,17,0.336908713156,1.1348298978892,1.4717386110452
1,18,0.419634300501,1.5598581270785998,1.9794924275795998
1,19,0.501652105242,1.8066932799459998,2.308345385188
1,20,0.519738727263,1.789009710398,2.308748437661
1,21,0.475223866995,1.662593754977,2.137817621972
1,22,0.416194305877,1.5204836130895,1.9366779189665002
1,23,0.328376175215,1.2309107316164,1.5592869068314001
1,24,0.230784202541,0.938703767268,1.169487969809
2,1,0.118777442781,0.6468500966021,0.7656275393831
2,2,0.0773059395505,0.5360195078867,0.6133254474372001
2,3,0.0669730762725,0.4933446971394,0.5603177734119
2,4,0.0703068031119,0.48104528478340003,0.5513520878953
2,5,0.5580447949053,0.4778403769829,1.0358851718882
2,6,1.1308237543397999,0.5312575287,1.6620812830397997
2,7,3.1691419090022004,0.7296742121652999,3.8988161211675
2,8,1.7101293995912,0.9905027513072,2.7006321508984
2,9,0.572185004658,0.9647368932133,1.5369218978713
2,10,0.510447163649,0.8236648778672999,1.3341120415163
2,11,0.43883268341,0.8208034541016,1.2596361375116
2,12,0.375526943981,0.8371547930736001,1.2126817370546001
2,13,0.326034353827,0.8219282264776,1.1479625803046
2,14,0.297186327827,0.7999438978975999,1.0971302257245998
2,15,0.268410754661,0.8014333846192001,1.0698441392802
2,16,0.272165477023,0.8650377481335,1.1372032251565
2,17,0.307108209834,1.0989119786422,1.4060201884761998
2,18,0.38372871713,1.5245061968636,1.9082349139936001
2,19,0.454369093891,1.772382964407,2.226752058298
2,20,0.466171698436,1.7547649562040002,2.22093665464
2,21,0.42420909803,1.6277383846490001,2.051947482679
2,22,0.373413132995,1.4848767556215,1.8582898886165
2,23,0.294532929544,1.2026175196914002,1.4971504492354002
2,24,0.209270680061,0.9231689219329999,1.132439601994
3,1,0.118438521899,0.6468500966021,0.7652886185011001
3,2,0.0768708789857,0.5360195078867,0.6128903868724
3,3,0.066330966207,0.4933446971394,0.5596756633464
3,4,0.0698324616113,0.48104528478340003,0.5508777463947
3,5,0.103242594897,0.4778403769829,0.5810829718799
3,6,0.282343722780276,0.5312575287,0.813601251480276
3,7,2.0782255956546,0.7296742121652999,2.8078998078199
3,8,0.80551903571022,0.9905027513072,1.79602178701742
3,9,0.572312560951,0.9647368932133,1.5370494541643
3,10,0.510493383718,0.8236648778672999,1.3341582615853
3,11,0.439021967074,0.8208034541016,1.2598254211756
3,12,0.37570236126,0.8371547930736001,1.2128571543336002
3,13,0.326048615732,0.8219282264776,1.1479768422096
3,14,0.29733405595,0.7999438978975999,1.0972779538475999
3,15,0.268354335955,0.8014333846192001,1.0697877205742001
3,16,0.271939591511,0.8650377481335,1.1369773396445
3,17,0.306970917081,1.0989119786422,1.4058828957232
3,18,0.383094350409,1.5245061968636,1.9076005472726
3,19,0.453923962713,1.772382964407,2.22630692712
3,20,0.46606750655,1.7547649562040002,2.220832462754
3,21,0.42417580663,1.6277383846490001,2.051914191279
3,22,0.373427179227,1.4848767556215,1.8583039348484998
3,23,0.294239570363,1.2026175196914002,1.4968570900544003
3,24,0.209017040365,0.9231689219329999,1.132185962298
4,1,0.117809070739,0.6468500966021,0.7646591673411001
4,2,0.076150530029,0.5360195078867,0.6121700379157
4,3,0.0657849927286,0.4933446971394,0.559129689868
4,4,0.0693774396134,0.48104528478340003,0.5504227243968001
4,5,0.102654837527,0.4778403769829,0.5804952145099
4,6,0.248823192781,0.5312575287,0.7800807214809999
4,7,0.521076674858,0.7296742121652999,1.2507508870233
4,8,0.593739866137,0.9905027513072,1.5842426174442
4,9,0.572133929275,0.9647368932133,1.5368708224883
4,10,0.510470041398,0.8236648778672999,1.3341349192653
4,11,0.438825366486,0.8208034541016,1.2596288205876
4,12,0.375585239324,0.8371547930736001,1.2127400323976
4,13,0.326514704653,0.8219282264776,1.1484429311306
4,14,0.297676150122,0.7999438978975999,1.0976200480196
4,15,0.268556923466,0.8014333846192001,1.0699903080852002
4,16,0.272633317722,0.8650377481335,1.1376710658555
4,17,0.307739748119,1.0989119786422,1.4066517267612
4,18,0.38405684346,1.5245061968636,1.9085630403236
4,19,0.454815496139,1.772382964407,2.227198460546
4,20,0.466868502318,1.7547649562040002,2.221633458522
4,21,0.424603735996,1.6277383846490001,2.052342120645
4,22,0.373637549833,1.4848767556215,1.8585143054545
4,23,0.294393778871,1.2026175196914002,1.4970112985624002
4,24,0.209019892602,0.9231689219329999,1.1321888145349999
5,1,0.117607099108,0.6468500966021,0.7644571957101001
5,2,0.0758234727053,0.5360195078867,0.611842980592
5,3,0.0652997114296,0.4933446971394,0.558644408569
5,4,0.0685385152986,0.48104528478340003,0.549583800082
