Delivery Date,Hour,da_price,rt_price
2019-01-08,8,26.42,20.11
2019-01-08,9,24.95,20.127499999999998
2019-01-08,10,22.01,19.125
2019-01-08,11,22.51,15.525
2019-01-08,12,20.61,12.955
2019-01-08,13,21.37,12.915
2019-01-08,14,21.74,14.195
2019-01-08,15,21.49,14.715
2019-01-08,16,21.13,13.924999999999999
2019-01-08,17,21.73,16.93
2019-01-08,18,41.2,22.7575
2019-01-08,19,32.27,22.475
2019-01-08,20,25.4,20.6375
2019-01-08,21,24.6,19.6225
2019-01-08,22,25.05,19.785
2019-01-08,23,22.0,19.4825
2019-01-08,24,21.25,18.03
2019-01-09,1,19.19,17.03
2019-01-09,2,18.57,16.5
2019-01-09,3,19.33,16.552500000000002
2019-01-09,4,19.03,17.465
2019-01-09,5,20.61,18.93
2019-01-09,6,21.6,22.8125
2019-01-09,7,33.62,29.6875
2019-01-09,8,29.16,25.65
2019-01-09,9,25.66,28.1825
2019-01-09,10,25.81,23.7525
2019-01-09,11,22.99,21.62
2019-01-09,12,22.11,21.150000000000002
2019-01-09,13,21.55,20.6225
2019-01-09,14,20.61,20.2475
2019-01-09,15,19.95,19.74
2019-01-09,16,19.9,18.9825
2019-01-09,17,20.65,19.605
2019-01-09,18,29.02,26.945
2019-01-09,19,31.07,25.1775
2019-01-09,20,23.72,23.502499999999998
2019-01-09,21,23.77,23.42
2019-01-09,22,23.4,21.8875
2019-01-09,23,22.02,21.2175
2019-01-09,24,20.79,19.105
2019-01-10,1,17.6,18.905
2019-01-10,2,17.22,17.9025
2019-01-10,3,16.88,18.06
2019-01-10,4,17.51,17.935000000000002
2019-01-10,5,18.32,17.75
2019-01-10,6,20.24,18.73
2019-01-10,7,35.82,31.515
2019-01-10,8,27.14,22.072499999999998
2019-01-10,9,22.98,20.835
2019-01-10,10,21.77,20.5325
2019-01-10,11,20.98,18.9375
2019-01-10,12,20.07,19.19
2019-01-10,13,19.5,18.86
2019-01-10,14,19.41,20.84
2019-01-10,15,18.56,20.3475
2019-01-10,16,18.3,19.5775
2019-01-10,17,19.05,19.6
2019-01-10,18,25.38,23.3175
2019-01-10,19,23.48,25.47
2019-01-10,20,19.94,19.2575
2019-01-10,21,19.41,18.3725
2019-01-10,22,19.45,16.52
2019-01-10,23,18.07,14.935
2019-01-10,24,16.71,18.8075
2019-01-11,1,15.76,19.18
2019-01-11,2,16.03,18.4075
2019-01-11,3,15.86,18.4075
2019-01-11,4,15.76,19.3175
2019-01-11,5,17.82,19.7375
2019-01-11,6,18.55,19.6275
2019-01-11,7,21.87,22.2125
2019-01-11,8,21.18,22.12
2019-01-11,9,20.23,22.0625
2019-01-11,10,19.77,21.884999999999998
2019-01-11,11,19.57,21.2575
2019-01-11,12,18.9,21.265
2019-01-11,13,18.0,20.4625
2019-01-11,14,18.02,19.575
2019-01-11,15,17.76,19.0725
2019-01-11,16,19.08,18.29
2019-01-11,17,19.49,19.305
2019-01-11,18,27.98,19.875
2019-01-11,19,27.66,19.7275
2019-01-11,20,23.06,21.165
2019-01-11,21,20.99,26.14
2019-01-11,22,21.14,20.345
2019-01-11,23,18.98,21.995
2019-01-11,24,19.01,28.455
2019-01-12,1,19.5,22.38
2019-01-12,2,18.42,19.5075
2019-01-12,3,17.55,18.155
2019-01-12,4,17.19,16.7575
2019-01-12,5,18.03,14.395
2019-01-12,6,17.34,11.377500000000001
2019-01-12,7,18.11,13.3825
2019-01-12,8,19.0,17.2075
2019-01-12,9,19.62,18.3475
2019-01-12,10,19.79,16.3725
2019-01-12,11,18.62,14.1
2019-01-12,12,18.77,13.9
2019-01-12,13,19.24,14.08
2019-01-12,14,19.81,13.817499999999999
2019-01-12,15,20.62,14.1425
2019-01-12,16,20.51,17.8
2019-01-12,17,21.28,19.47
2019-01-12,18,30.18,89.37
2019-01-12,19,37.52,46.8575
2019-01-12,20,30.12,29.8725
2019-01-12,21,28.2,40.5125
2019-01-12,22,26.62,28.035
2019-01-12,23,22.44,45.3925
2019-01-12,24,21.56,22.072499999999998
2019-01-13,1,22.93,21.7275
2019-01-13,2,21.87,21.4825
2019-01-13,3,22.38,21.795
2019-01-13,4,22.06,21.6
2019-01-13,5,23.77,21.7775
2019-01-13,6,24.91,22.9675
2019-01-13,7,26.07,20.947499999999998
2019-01-13,8,29.16,21.585
2019-01-13,9,35.75,23.7825
2019-01-13,10,33.0,30.1425
2019-01-13,11,30.77,33.1225
2019-01-13,12,27.02,33.6775
2019-01-13,13,26.35,27.4125
2019-01-13,14,23.64,25.872500000000002
2019-01-13,15,21.88,24.0975
2019-01-13,16,21.67,22.215
2019-01-13,17,23.29,21.7925
2019-01-13,18,38.55,30.9125
2019-01-13,19,51.72,49.667500000000004
2019-01-13,20,39.7,52.19
2019-01-13,21,33.51,40.66
2019-01-13,22,31.0,38.6875
2019-01-13,23,26.55,28.0275
2019-01-13,24,25.62,31.045
2019-01-14,1,23.54,24.1825
2019-01-14,2,22.8,22.1
2019-01-14,3,22.04,23.41
2019-01-14,4,23.89,24.3825
2019-01-14,5,25.2,22.427500000000002
2019-01-14,6,30.75,26.7625
2019-01-14,7,65.49,58.50749999999999
2019-01-14,8,50.07,31.475
2019-01-14,9,32.45,47.9425
2019-01-14,10,30.0,58.5925
2019-01-14,11,27.6,29.7175
2019-01-14,12,26.79,25.395
2019-01-14,13,25.0,22.330000000000002
2019-01-14,14,24.0,21.682499999999997
2019-01-14,15,22.56,21.6575
2019-01-14,16,21.89,21.665
2019-01-14,17,23.84,22.3325
2019-01-14,18,33.04,33.5875
2019-01-14,19,35.59,34.79
2019-01-14,20,28.0,26.7575
2019-01-14,21,25.98,27.2875
2019-01-14,22,23.98,25.7525
2019-01-14,23,22.05,24.375
2019-01-14,24,21.6,23.36
2019-01-15,1,20.65,23.045
2019-01-15,2,20.48,22.675
2019-01-15,3,20.67,21.825
2019-01-15,4,20.5,22.35
2019-01-15,5,21.89,24.85
2019-01-15,6,24.65,28.994999999999997
2019-01-15,7,38.24,106.1075
2019-01-15,8,32.99,30.2425
2019-01-15,9,29.45,32.6775
2019-01-15,10,32.09,44.504999999999995
2019-01-15,11,30.45,38.8475
2019-01-15,12,28.83,33.6025
2019-01-15,13,27.61,28.3
2019-01-15,14,23.59,26.6025
2019-01-15,15,22.23,24.5975
2019-01-15,16,22.29,25.53
2019-01-15,17,23.17,26.880000000000003
2019-01-15,18,36.47,45.18
2019-01-15,19,34.9,29.515
2019-01-15,20,26.66,25.2225
2019-01-15,21,24.45,24.9475
2019-01-15,22,22.63,25.8575
2019-01-15,23,22.46,21.8575
2019-01-15,24,20.75,21.375
2019-01-16,1,21.24,21.1775
2019-01-16,2,20.98,20.61
2019-01-16,3,21.0,20.645
2019-01-16,4,20.91,20.945
2019-01-16,5,22.12,21.4075
2019-01-16,6,22.64,22.6575
2019-01-16,7,38.03,42.65
2019-01-16,8,33.02,38.5675
2019-01-16,9,31.43,29.57
2019-01-16,10,29.32,37.415
2019-01-16,11,26.76,38.2
2019-01-16,12,24.4,28.1725
2019-01-16,13,24.16,26.814999999999998
2019-01-16,14,23.0,22.5825
2019-01-16,15,22.13,20.6825
2019-01-16,16,21.65,20.7
2019-01-16,17,21.45,20.045
2019-01-16,18,31.78,33.0625
2019-01-16,19,29.67,24.2675
2019-01-16,20,23.5,20.265
2019-01-16,21,22.7,26.4925
2019-01-16,22,21.04,20.1975
2019-01-16,23,20.36,18.1575
2019-01-16,24,18.78,15.862499999999999
2019-01-17,1,18.08,16.2125
2019-01-17,2,16.91,15.885
2019-01-17,3,17.4,16.65
2019-01-17,4,17.39,18.08
2019-01-17,5,22.42,17.1575
2019-01-17,6,22.67,17.09
2019-01-17,7,28.98,21.192500000000003
2019-01-17,8,26.52,22.21
2019-01-17,9,27.34,22.04
2019-01-17,10,30.44,27.2
2019-01-17,11,30.92,36.09
2019-01-17,12,32.63,35.2925
2019-01-17,13,30.16,35.1575
2019-01-17,14,28.78,31.28
2019-01-17,15,27.09,29.1
2019-01-17,16,27.12,25.3775
2019-01-17,17,27.49,25.0425
2019-01-17,18,43.0,26.7725
2019-01-17,19,37.01,27.32
2019-01-17,20,27.88,24.0775
2019-01-17,21,27.57,23.5325
2019-01-17,22,25.69,22.5625
2019-01-17,23,23.52,20.2
2019-01-17,24,21.16,16.4725
2019-01-18,1,16.15,23.2075
2019-01-18,2,14.89,15.405000000000001
2019-01-18,3,14.51,14.595
2019-01-18,4,13.78,15.632499999999999
2019-01-18,5,15.0,26.145
2019-01-18,6,20.39,36.28
2019-01-18,7,27.52,65.07499999999999
2019-01-18,8,25.88,25.669999999999998
2019-01-18,9,22.94,26.65
2019-01-18,10,22.72,24.3825
2019-01-18,11,21.96,24.245
2019-01-18,12,20.59,19.7325
2019-01-18,13,18.0,18.8825
2019-01-18,14,16.74,16.48
2019-01-18,15,16.59,15.855
2019-01-18,16,16.0,15.6075
2019-01-18,17,17.0,17.3475
2019-01-18,18,24.84,41.6975
2019-01-18,19,21.1,24.295
2019-01-18,20,17.01,21.877499999999998
2019-01-18,21,16.5,19.4625
2019-01-18,22,16.0,13.27
2019-01-18,23,13.57,10.1775
2019-01-18,24,11.78,5.2925
2019-01-19,1,9.65,1.24
2019-01-19,2,9.66,-0.155
2019-01-19,3,10.11,0.049999999999999996
2019-01-19,4,10.42,2.43
2019-01-19,5,12.44,12.6975
2019-01-19,6,13.49,15.677499999999998
2019-01-19,7,16.0,20.9125
2019-01-19,8,19.0,36.082499999999996
2019-01-19,9,24.44,90.285
2019-01-19,10,21.64,27.2925
2019-01-19,11,20.92,40.3625
2019-01-19,12,21.45,31.345
2019-01-19,13,20.9,23.06
2019-01-19,14,21.27,20.509999999999998
2019-01-19,15,22.21,15.1375
2019-01-19,16,22.31,13.6325
2019-01-19,17,22.98,15.0125
2019-01-19,18,34.59,24.165
2019-01-19,19,51.92,40.4375
2019-01-19,20,43.41,33.7875
2019-01-19,21,38.28,37.965
2019-01-19,22,34.41,45.19
2019-01-19,23,31.7,30.8975
2019-01-19,24,28.3,27.32
2019-01-20,1,24.83,32.77
2019-01-20,2,24.53,25.8225
2019-01-20,3,22.98,26.0875
2019-01-20,4,23.31,25.8775
2019-01-20,5,23.8,26.3975
2019-01-20,6,25.99,30.810000000000002
2019-01-20,7,39.01,29.9075
2019-01-20,8,44.45,28.9875
2019-01-20,9,50.0,27.2425
2019-01-20,10,35.77,26.05
2019-01-20,11,28.32,23.8225
2019-01-20,12,25.96,21.5475
2019-01-20,13,25.07,21.849999999999998
2019-01-20,14,23.55,21.13
2019-01-20,15,21.97,21.32
2019-01-20,16,19.87,20.91
2019-01-20,17,19.42,20.3875
2019-01-20,18,23.56,21.677500000000002
2019-01-20,19,28.2,21.35
2019-01-20,20,24.17,15.1
2019-01-20,21,24.13,12.1175
2019-01-20,22,21.64,12.5975
2019-01-20,23,18.36,13.217500000000001
2019-01-20,24,18.31,10.335
2019-01-21,1,16.5,11.5375
2019-01-21,2,16.96,11.9225
2019-01-21,3,16.53,11.515
2019-01-21,4,16.68,12.5775
2019-01-21,5,17.68,13.2025
2019-01-21,6,18.04,13.9625
2019-01-21,7,31.95,16.07
2019-01-21,8,28.0,16.7025
2019-01-21,9,22.89,16.325
2019-01-21,10,19.48,15.82
2019-01-21,11,17.99,13.365
2019-01-21,12,16.37,11.46
2019-01-21,13,16.0,9.54
2019-01-21,14,17.4,9.29
2019-01-21,15,16.83,6.592499999999999
2019-01-21,16,16.42,6.47
2019-01-21,17,18.03,7.275
2019-01-21,18,23.18,11.98
2019-01-21,19,21.56,15.24
2019-01-21,20,19.0,13.7225
2019-01-21,21,18.15,13.0975
2019-01-21,22,15.83,11.035
2019-01-21,23,13.98,5.665
2019-01-21,24,11.59,0.6525
2019-01-22,1,6.42,-0.225
2019-01-22,2,6.0,0.2625
2019-01-22,3,5.57,1.2225
2019-01-22,4,5.41,1.2925
2019-01-22,5,7.28,8.825000000000001
2019-01-22,6,13.51,18.875
2019-01-22,7,23.42,24.9275
2019-01-22,8,21.69,21.7575
2019-01-22,9,20.3,20.8025
2019-01-22,10,21.19,21.175
2019-01-22,11,20.88,20.92
2019-01-22,12,19.3,19.682499999999997
2019-01-22,13,19.58,17.765
2019-01-22,14,18.17,15.0075
2019-01-22,15,17.02,10.6975
2019-01-22,16,17.67,10.555
2019-01-22,17,17.45,10.3025
2019-01-22,18,24.05,11.5475
2019-01-22,19,25.0,13.195
2019-01-22,20,20.0,13.575
2019-01-22,21,19.95,13.557500000000001
2019-01-22,22,20.25,14.375
2019-01-22,23,17.56,18.9875
2019-01-22,24,16.44,19.4075
2019-01-23,1,16.33,21.22
2019-01-23,2,18.28,21.405
2019-01-23,3,19.07,20.752499999999998
2019-01-23,4,20.67,20.945
2019-01-23,5,23.35,21.795
2019-01-23,6,22.39,22.544999999999998
2019-01-23,7,35.0,56.295
2019-01-23,8,33.66,57.235
2019-01-23,9,33.55,71.1125
2019-01-23,10,30.1,118.76499999999999
2019-01-23,11,28.62,34.042500000000004
2019-01-23,12,25.16,29.852500000000003
2019-01-23,13,24.42,23.255
2019-01-23,14,21.05,20.9875
2019-01-23,15,20.54,20.119999999999997
2019-01-23,16,20.92,19.0625
2019-01-23,17,21.59,19.3525
2019-01-23,18,31.99,22.9775
2019-01-23,19,48.75,49.2525
2019-01-23,20,37.99,48.9075
2019-01-23,21,32.88,40.22
2019-01-23,22,26.63,31.369999999999997
2019-01-23,23,24.7,25.2425
2019-01-23,24,23.26,22.61
2019-01-24,1,20.79,21.5825
2019-01-24,2,20.22,21.0025
2019-01-24,3,19.64,19.5125
2019-01-24,4,20.14,17.2175
2019-01-24,5,21.92,16.3075
2019-01-24,6,29.5,19.0225
2019-01-24,7,75.1,23.9225
2019-01-24,8,47.89,24.19
2019-01-24,9,30.83,22.305
2019-01-24,10,27.07,22.46
2019-01-24,11,24.43,20.9525
