day,hour,flexible_load,inflexible_load,total_load
1,1,2.7443824321456,0.6534237796789,3.3978062118245003
1,2,3.4059847503156,0.539966531962,3.9459512822776
1,3,4.0514050737945,0.4959559355667,4.5473610093612
1,4,4.6142646963933,0.4824106889554,5.0966753853487
1,5,5.0325078651692,0.4805115325984,5.5130193977676
1,6,5.4912508671613995,0.5353542213002,6.0266050884616
1,7,5.5466889661196,0.7402997243823,6.2869886905019
1,8,5.5290624864116005,1.0116641132262,6.5407265996378
1,9,4.0445083926116,0.9971741941053,5.0416825867169
1,10,2.5272355059142,0.8686959363333,3.3959314422475
1,11,2.5190255178128003,0.8717196833906,3.3907452012034005
1,12,0.8076608992605999,0.8896435525926001,1.6973044518532001
1,13,0.359064019384,0.8697387325685999,1.2288027519526
1,14,0.326247106818,0.8435319304126001,1.1697790372306
1,15,0.294887279701,0.8405589567942,1.1354462364952
1,16,0.298751284242,0.9020967209885,1.2008480052305
1,17,0.339421946893,1.1348298978892,1.4742518447822
1,18,0.422459632132,1.5598581270785998,1.9823177592105998
1,19,0.504732798859,1.8066932799459998,2.311426078805
1,20,0.522823234309,1.789009710398,2.311832944707
1,21,0.478295636604,1.662593754977,2.140889391581
1,22,0.86043802732072,1.5204836130895,2.38092164041022
1,23,1.2365122447848,1.2309107316164,2.4674229764012
1,24,2.029024430024,0.938703767268,2.967728197292
2,1,2.4584094993862,0.6468500966021,3.1052595959883
2,2,3.4342113559176,0.5360195078867,3.9702308638043
2,3,3.8362186647452003,0.4933446971394,4.329563361884601
2,4,4.362066279014201,0.48104528478340003,4.843111563797601
2,5,4.818975886961801,0.4778403769829,5.2968162639447005
2,6,5.3659578344186,0.5312575287,5.8972153631186
2,7,5.4363414381943995,0.7296742121652999,6.166015650359699
2,8,5.2064242688164,0.9905027513072,6.1969270201236
2,9,4.5026147507136,0.9647368932133,5.4673516439269
2,10,3.9012488680743997,0.8236648778672999,4.724913745941699
2,11,4.413622673872999,0.8208034541016,5.234426127974599
2,12,2.6446636599644,0.8371547930736001,3.481818453038
2,13,1.7123164902846,0.8219282264776,2.5342447167622
2,14,1.6190403269391997,0.7999438978975999,2.4189842248368
2,15,0.63945056694644,0.8014333846192001,1.44088395156564
2,16,0.6915211531420999,0.8650377481335,1.5565589012755998
2,17,0.8742523165258,1.0989119786422,1.973164295168
2,18,1.9229102129965998,1.5245061968636,3.4474164098601996
2,19,0.8054387002805801,1.772382964407,2.57782166468758
2,20,0.6080719207006,1.7547649562040002,2.3628368769046
2,21,0.5016008589079199,1.6277383846490001,2.1293392435569203
2,22,0.58481144181322,1.4848767556215,2.06968819743472
2,23,0.7255303487796401,1.2026175196914002,1.9281478684710402
2,24,1.0549100009521999,0.9231689219329999,1.9780789228851998
3,1,1.4167660957027999,0.6468500966021,2.0636161923048997
3,2,1.6977397376909,0.5360195078867,2.2337592455776
3,3,1.6913252478082,0.4933446971394,2.1846699449475997
3,4,1.7235008335761,0.48104528478340003,2.2045461183595
3,5,1.7352350594898,0.4778403769829,2.2130754364727
3,6,1.7131966264566,0.5312575287,2.2444541551566
3,7,2.3126322570922,0.7296742121652999,3.0423064692575004
3,8,1.4132587965921999,0.9905027513072,2.4037615478994
3,9,1.4695765100382001,0.9647368932133,2.4343134032515
3,10,1.9554960587198,0.8236648778672999,2.7791609365871
3,11,2.2662671049756002,0.8208034541016,3.0870705590772003
3,12,0.42797290186566,0.8371547930736001,1.26512769493926
3,13,0.6989922474010799,0.8219282264776,1.52092047387868
3,14,1.058092482777,0.7999438978975999,1.8580363806745999
3,15,1.415999493669,0.8014333846192001,2.2174328782882
3,16,1.5201375836348001,0.8650377481335,2.3851753317683
3,17,1.5397821995198,1.0989119786422,2.638694178162
3,18,2.8561927657718,1.5245061968636,4.3806989626354
3,19,1.5639035144272,1.772382964407,3.3362864788342
3,20,1.3562661257182,1.7547649562040002,3.1110310819222002
3,21,1.421106641553,1.6277383846490001,3.048845026202
3,22,1.6646434956176002,1.4848767556215,3.1495202512391
3,23,2.1203279698956,1.2026175196914002,3.322945489587
3,24,2.6263932448608003,0.9231689219329999,3.5495621667938
4,1,3.191027673414,0.6468500966021,3.8378777700161004
4,2,3.4772789255452,0.5360195078867,4.0132984334319
4,3,4.158682017349,0.4933446971394,4.6520267144884
4,4,4.3456536530149,0.48104528478340003,4.826698937798301
4,5,4.5743238858512,0.4778403769829,5.0521642628341
4,6,4.8943133604156,0.5312575287,5.4255708891156
4,7,4.8686742290928,0.7296742121652999,5.5983484412581
4,8,6.841789155434399,0.9905027513072,7.832291906741599
4,9,5.154949642888,0.9647368932133,6.1196865361013
4,10,4.3464169178546,0.8236648778672999,5.1700817957219
4,11,4.8628730634577995,0.8208034541016,5.6836765175594
4,12,2.794259941397,0.8371547930736001,3.6314147344706003
4,13,1.8763071274340002,0.8219282264776,2.6982353539116
4,14,1.1118766296084,0.7999438978975999,1.9118205275059998
4,15,0.65357177348166,0.8014333846192001,1.45500515810086
4,16,0.5336505022954601,0.8650377481335,1.3986882504289602
4,17,0.78433628627848,1.0989119786422,1.8832482649206799
4,18,2.773552260019,1.5245061968636,4.2980584568826
4,19,1.5955055744802,1.772382964407,3.3678885388872
4,20,1.5640305659128002,1.7547649562040002,3.3187955221168
4,21,1.8841881633002,1.6277383846490001,3.5119265479492
4,22,2.1470702718734,1.4848767556215,3.6319470274949
4,23,2.5587943825534003,1.2026175196914002,3.7614119022448005
4,24,3.2330396703058,0.9231689219329999,4.1562085922388
5,1,4.0661592448432,0.6468500966021,4.7130093414453
