day,hour,da_price,rt_price,solar,flex_load,a_t,d_t,bid,rt_trade,flex_served,inv,b_ch,b_dis,e_ch,e_dis,soc_b,soc_e
1,1,10.37,-2.115,0.0,9.681851963349,1.0,0.0,5.98799999151786,-15.893851946471761,9.681851938510365,-2.6410629205737794e-15,4.99999999977576,4.999999998279672,7.1999999998429285,0.9879999933776231,6.750000000000144,39.999999999999915
1,2,9.85,-1.1375,0.0,10.556003165713,1.0,0.0,5.000000002177132,-7.200000006747011,9.541400238175682e-09,2.483870149913123e-08,4.999999999736228,4.999999997473992,7.199999999818863,4.87549222594195e-09,5.694444446154407,45.800000006821534
1,3,8.58,-1.17,0.0,11.7221291072759,1.0,0.0,4.602991206423727,-7.5970088004191165,7.491913630869817e-09,10.55600318101037,4.999999999737728,4.602991205177516,7.199999999820075,1.4530919486673386e-09,4.638888893168296,52.640000001517265
1,4,8.18,-0.015,0.0,12.7741233282863,1.0,0.0,9.193158386186091e-09,-12.199999992309136,2.3018512195871657e-09,22.278132280794434,4.999999999679347,8.105307437854843e-09,7.199999999786345,1.352994026892357e-09,4.024454220512965,59.47999999981668
1,5,8.33,-0.8125,0.0,13.407086264341,1.0,0.0,7.76626405927555e-09,-12.200000002408032,1.0869722027554496e-08,35.05225560677895,4.999999999721783,6.580132090747678e-09,7.199999999810394,1.4135978417740268e-09,8.524454211218673,66.31999999818942
1,6,8.58,-0.6825,0.0,14.354937242673,1.0,0.0,3.6220087847885476,-8.577991222170828,7.664014231409584e-09,48.4593418602503,4.999999999711298,3.622008783559797,7.199999999807162,1.4518632796339433e-09,13.024454203657205,73.15999999652118
1,7,13.85,4.525,0.0,14.397455679499,0.0,0.5824,4.049999999859957,-1.5323999999353553,3.6545897734967227e-10,62.81427909525935,4.999999999650395,4.050000000080538,4.2084266300463927e-14,1.525260746224594e-14,13.499999999442034,79.99999999480961
1,8,14.44,16.79,0.0,15.693259053293,1.0,0.0,-7.020096419069966e-09,7.200000009280573,8.296454271828172e-11,77.21173477439297,7.472291350405525e-09,1.7898686390131543e-08,6.365274848133143e-10,7.199999999573736,13.499999999037911,79.41759999480963
1,9,15.07,17.145,0.0,9.947283129253998,1.0,0.0,-3.878941828368616e-09,11.24999998419539,7.832986939397847e-11,92.90499382760306,4.573524691845865e-09,4.04999998980967,5.659581460735239e-10,7.199999999603569,13.49999998587551,71.83865262744202
1,10,15.03,9.9825,0.0,6.463358715071401,1.0,0.0,7.200000000128153,1.1513806052274487,1.455399045366126e-10,102.8522769567788,4.999999999341537,1.2859584157792046e-09,1.0486193959068097,7.199999999335396,9.000000001314277,64.25970525997596
1,11,17.28,22.1925,0.0,5.099240461551401,1.0,0.0,-4.999999983485458,7.200000008872639,5.491802802190511e-11,109.31563567170471,4.999999983625031,4.9999999930389905,3.1490049853693786e-10,7.199999999828532,13.499999999292818,57.67694631836598
1,12,17.88,18.9525,0.0,2.7172301196854,0.0,0.409155,-0.40915499871118244,-0.4091549991641607,4.910721378683005e-11,114.41487613320125,1.4650696597339298e-09,2.349634890607828e-09,0.0,0.0,12.444444436734349,50.0979989504246
1,13,17.57,18.515,0.0,0.74628496925126,1.0,0.0,-1.1728395139971513,6.027160483558443,5.3231824467339164e-11,117.13210625283759,1.172839516674171,8.916236894994137e-10,3.006570329867498e-10,7.199999999694886,12.444444435442271,49.688843950424626
1,14,18.23,26.93,0.118982419875,0.378839398314,1.0,0.0,-4.999999999306071,6.368982420818983,4.7818380868439585e-11,117.87839122203566,4.99999999923746,4.050000000584521,2.646993810477445e-10,7.199999999909486,13.499999999458357,42.10989658261039
1,15,19.5,29.1875,0.9396255555000002,0.342405838399,1.0,0.0,-4.999999999301888,8.139625551081828,3.9021127383216715e-11,118.25723062030188,4.999999999256144,4.999999995159371,2.155012279671442e-10,7.199999999933173,13.499999998122599,34.53094921453611
1,16,17.19,28.637500000000003,1.7933684318999998,0.347211309988,0.0,0.51996,-5.5199599994913005,0.30840843556696923,5.578283746937891e-11,118.5996364586619,4.999999999596581,4.035000003319448,5.917622434723672e-14,0.0,12.444444447276087,26.952001846390147
1,17,25.03,47.4575,2.437151760675,0.395558665641,0.0,0.43354,-0.43354000157632,7.003611759003905,1.0561939149574283e-11,118.94684776859415,1.5986068530626004e-09,4.9999999999380655,0.0,0.0,12.461111109891386,26.432041846390174
1,18,33.17,42.985,2.68881149941875,1.02034422636182,0.0,0.463765,-0.4637649999877225,7.225046499115227,-1.496885637266793e-11,119.34240643422463,2.0722844392141458e-10,4.999999999888722,1.5851024702221472e-15,0.0,6.90555555584332,25.998501846390198
1,19,23.9,17.6525,2.2649216688,2.4691589457388,1.0,0.0,13.514921667028691,8.514921668725359,5.220180905276497e-11,120.36275066060144,4.999999998338426,4.049999998743117,2.919006382158293e-10,7.199999999864798,1.3500000005978408,25.534736846390228
1,20,18.36,5.835,2.7104727087,3.6772234873538,1.0,0.0,13.960472707271625,1.7604727079836122,2.8397002007117076e-10,122.83190960628805,4.999999999766775,4.049999999022177,7.199999999375925,7.199999999688117,1.3500000004989594,17.955789478388827
1,21,16.09,9.1375,2.276184193875,4.0357619913348,1.0,0.0,12.576184196420376,0.376184200948405,1.692323647131785e-10,126.50913309335792,4.9999999993239825,3.1000000033686446,7.1999999963094155,7.1999999995074075,1.3500000013755382,17.216842109703247
1,22,16.74,4.46,1.59918484336875,6.1324687245068,1.0,0.0,13.799184838706715,1.599184839195313,3.660344337615432e-10,130.5448950845235,4.99999999974425,4.9999999959006685,7.199999999544552,7.199999999580737,2.405555552579722,16.47789473829473
1,23,13.78,1.395,0.7467283728,6.660808555911,1.0,0.0,11.996728372116234,-0.20327162806432095,7.928096398208179e-10,136.67736380866427,4.999999999789348,4.050000000406091,7.199999999739748,7.199999999051497,1.3500000013488425,15.738947369882444
1,24,9.65,-1.98,0.0425804508,8.378862660325002,1.0,0.0,10.590580452583724,-153.3264545709663,151.71703502410742,143.33817236378246,4.999999999790322,4.050000000242027,7.199999999809452,6.498000001698858,1.3500000007080681,15.000000002212765
2,1,9.31,-3.8425,0.0,8.441896629595,1.0,0.0,9.899034953950109,-2.300965041175528,3.3313785425538117e-10,-3.934251124969452e-13,4.999999997323962,4.999999995941525,7.199999998665936,4.899034959205925,6.749999999994835,39.99999999999998
2,2,4.98,-14.495,0.0,10.8348131249297,1.0,0.0,4.999999965464673,-7.200000033624854,9.272359950753099e-10,8.441896629261084,4.999999999251729,4.999999961346019,7.199999999538614,4.746505654497762e-09,5.694444446534532,41.683121094305314
2,3,3.83,-26.08,0.0,11.0508092336,1.0,0.0,0.12499997806641842,-12.075000026279936,4.9062113721062585e-09,19.276709753263145,4.999999999763633,0.1249999744794277,7.199999999888659,3.801672134922441e-09,4.6388889332486345,48.52312108887066
2,4,3.71,-30.36,0.0,12.0817706580035,1.0,0.0,7.550415280377666e-08,-54.60928955730917,42.409289633106226,30.327518981956512,4.999999999867238,7.189188813986745e-08,7.199999999961301,3.735901425567028e-09,9.000000072497569,55.36312108476311
2,5,7.35,-27.265,0.0,12.980797335849,1.0,0.0,4.050000018654575,-21.13079732321403,12.980797342208414,6.85337604069939e-09,4.999999999862723,4.0500000077213745,7.199999999911165,1.1046518702796724e-08,13.499999992492565,62.2031210807938
2,6,8.85,-5.3575,0.0,14.319067456456,1.0,0.0,4.050000035408095,-22.469067414520296,14.319067453390293,4.939212886470219e-10,4.9999999987149115,4.049999989437723,7.199999998891233,4.703839836331266e-08,13.499999983789847,69.04312106908147
2,7,12.96,0.2099999999999999,0.0,15.721161451151,1.0,0.0,11.249999993725558,-16.67116145124075,15.721161450177654,3.5596877800192607e-09,4.999999998305649,4.0500000007089,7.199999997737665,7.1999999942713435,13.499999994369224,75.88312101851395
2,8,15.96,4.717499999999999,0.0,15.36668754836,1.0,0.0,11.249999998632097,-16.316687539234383,15.366687547338426,4.53316703574417e-09,4.999999997742948,4.050000003045106,7.199999994282692,7.199999997084674,13.49999999205672,75.14417365397372
2,9,17.79,13.9125,0.0,11.451972105816,0.0,0.42512,4.049999962544334,-1.3751199905940563,4.228541022002352e-09,5.555296214939611e-09,4.999999954295768,4.049999967930828,2.172599258561493e-12,1.852296757201559e-12,13.499999986641951,74.40522628318978
2,10,18.72,19.0775,0.0,9.856413589567,1.0,0.0,4.751967459404578e-08,8.135000034270927,2.17360361155409e-09,11.45197210714332,1.1748557183460956e-08,0.9350000520145537,2.012298379169102e-09,7.199999998190353,13.49999998114047,73.98010628318954
2,11,18.71,23.3925,0.0,8.840414679934,1.0,0.0,-1.1589911867312762e-08,12.199999978156114,2.1485416547700042e-09,21.308385694537257,1.1786805617555895e-08,4.999999995194579,2.012486205223112e-09,7.199999998909211,12.461111045030744,66.4011589185848
2,12,19.43,17.555,0.0,6.4542548069448,1.0,0.0,12.199999917157658,12.199999904878915,2.39872862010639e-09,30.148800372323247,1.9312724364866083e-08,4.999999930552136,2.2312914132671975e-09,7.199999998269704,6.905555505421781,58.82221155322352
2,13,18.55,11.6125,0.0,4.6815797098624,1.0,0.0,8.414999903722023,3.414999896737251,9.3705417304891e-09,36.603055176869816,4.9999999938808575,1.2149999084404832,6.502184390792569e-09,7.199999998050524,1.3500000444110876,51.243264188743275
2,14,14.85,15.1575,0.095126568075,4.9169710190162,1.0,0.0,-4.999999811687999,2.2951266851758425,3.2564692084018565e-09,41.28463487736216,4.999999879420166,6.137733271146473e-09,2.9868225515912467e-09,7.199999996626798,4.500000140636115,43.66431682855108
2,15,12.89,17.685,0.67964121871875,3.0800158423648,0.0,0.4907199999999999,-5.490719990777094,-4.8110787504769785,5.079149296716764e-09,46.20160589312234,4.99999998993798,2.582266808470176e-08,2.1520122277989893e-12,1.5997004859893424e-12,9.000000025294096,36.08536946651795
2,16,14.09,20.5425,0.1886835626999999,3.0684779703464,0.0,0.57246,-5.572459992203245,-1.3337764229643798,3.6413527557305287e-09,49.28162173040842,4.999999991565907,4.050000009543587,2.174702456399607e-12,1.82801406669119e-12,13.499999987545925,35.59464946651769
2,17,16.96,21.3575,0.23471545921875,3.9528234492022,0.0,0.542415,-5.542414930363952,-1.2576995558047663,2.279301259009754e-09,52.350099697113876,4.999999932742399,4.04999991999894,2.2012492933048055e-12,1.8194518758518068e-12,13.499999969351132,35.02218946651742
2,18,33.52,34.72,0.51084100051875,4.768158904219999,0.0,0.7389,-0.7388999840038434,4.771940993316602,3.773464962788921e-10,56.302923144037166,2.053304851225562e-09,4.9999999952291105,2.1094742032984307e-12,1.6900437016069543e-12,13.499999997709205,34.479774466517156
2,19,24.63,63.3575,0.58113029446875,4.1600865469792,0.0,1.23626,-2.4276180262213187,3.153512268036505,8.923453172364018e-10,61.07108204788018,1.1913580253703986,4.999999999832266,2.221856805213857e-12,1.4244977794000194e-12,7.944444449302497,33.74087446651688
2,20,18.41,43.6025,0.667548925875,4.1567976422004005,0.0,1.073265,-6.07326499834063,-0.4057160740368368,1.8051234964032058e-09,65.23116859396737,4.999999996893635,4.999999998788245,2.2214967348406163e-12,1.6228654749160668e-12,3.461111116766544,32.504614466516614
2,21,17.26,37.3125,0.709436470275,3.9150332630904,0.0,0.78561,-5.7856099989770495,-0.07617353208299128,2.1063065426150875e-09,69.38796623436296,4.999999997462946,4.999999997212404,2.2083859582091546e-12,1.6831419435926204e-12,2.4055555597616665,31.431349466516348
2,22,16.83,25.8675,0.4722236934187501,4.0098730830662,0.0,0.487845,-5.487844995291788,-0.9656213058583258,2.2425570992543542e-09,73.30299949534734,4.99999999503732,4.0499999980036625,2.1991614340303672e-12,1.7800674950440632e-12,1.3500000050204202,30.645739466516076
2,23,15.08,17.9525,0.157367977875,4.0196748674174,1.0,0.0,-1.2212679875374447e-07,7.357367946374974,3.0615502677076958e-09,77.31287257617123,1.2353661021061344e-07,1.0016754396087622e-07,2.9584768687770137e-09,7.199999997889403,1.3500000027719512,30.15789446651581
2,24,9.94,8.4825,0.0210959306999999,4.402748301327801,1.0,0.0,7.221095963873452,-78.51420010776982,85.73529574185159,81.3325474405273,1.0322755890533494e-07,8.424919693769945e-08,2.4174212610478044e-07,7.199999964102433,1.3500000026573231,22.578947103126712
3,1,11.52,1.8475,0.0,4.984391716807,1.0,0.0,4.999999999374412,-7.200000000312111,6.77999417703322e-10,3.662927330237597e-15,4.999999999472698,4.999999999095264,7.1999999998051365,5.484660037026536e-10,6.749999999999935,39.999999999999964
3,2,8.55,-0.855,0.0,5.428370407328499,1.0,0.0,1.0750000012370073,-11.12500000015038,2.161609761951446e-09,4.984391716129012,4.999999999660739,1.0750000011787044,7.199999999842651,3.359528304189751e-10,5.694444444974999,46.839999999237484
3,3,4.54,-2.1275,0.0,5.2240800179928,1.0,0.0,1.0836049438638017e-09,-27.83684213569144,15.636842137609426,10.41276212129591,4.9999999997106555,1.2279211875896962e-09,7.199999999855996,2.567632257131301e-10,8.999999998915483,53.679999998734324
3,4,9.48,-0.47,0.0,5.1070036926596005,1.0,0.0,4.049999998876098,-13.257003693384492,5.107003693005275,1.6792856668823654e-09,4.999999999678522,4.049999998753685,7.199999999838149,3.837777326605149e-10,13.499999997290644,60.519999998327215
3,5,11.41,1.58,0.0,5.009260524432401,1.0,0.0,4.04999999911181,-13.159260524238851,5.0092605241505295,1.3336138649743027e-09,4.999999999654996,4.049999998840962,7.199999999809948,5.356707994348622e-10,13.499999998386135,67.35999999776944
3,6,16.33,3.25,0.0,4.913874608145201,1.0,0.0,5.037999997794814,-12.075874611045439,4.913874609517906,1.615488681521019e-09,4.999999999735727,4.049999999707517,7.199999999780067,0.9879999982807517,13.499999999363473,74.19999999702499
3,7,20.62,19.185,0.0,5.408796282133599,1.0,0.0,7.199999998795511,7.1999999957732035,5.672811191504483e-10,2.4280836627275615e-10,2.404903008593051e-09,2.5078461965185554e-09,1.949098211692215e-09,7.199999998186468,13.499999999450635,79.99999999862573
3,8,28.31,20.1525,0.0,4.4307484620306,1.0,0.0,12.199999998642962,12.18148148326927,4.387120698232143e-10,5.408796281809155,0.018518514275533263,4.999999999251277,9.829791452723613e-10,7.199999999715007,13.499999998828653,72.42105263396532
3,9,20.55,26.3375,0.0,4.9752474569456,1.0,0.0,-1.1963196656756727e-08,12.199999985429738,4.213656456678771e-10,9.83954474340107,1.1096227771918752e-08,4.999999998226031,9.099521858326334e-10,7.199999999630933,7.961111106953722,64.8421052667781
3,10,16.44,106.0125,0.0,6.6178399214518,1.0,0.0,-12.199999997211346,2.757086486231177e-09,1.0615448345688836e-09,14.814792199925332,4.999999999168375,4.999999999986872,7.199999996989899,7.199999999990093,2.4055555633565784,57.26315789961002
3,11,14.41,19.2025,0.0,5.74269694732,1.0,0.0,-12.200000002537745,-5.000000049507373,4.605801487775472e-09,21.43263212031561,4.999999999446467,5.83513852421448e-10,7.199999999051208,7.199999953012603,1.3500000070679192,56.52421052833981
3,12,13.77,21.71,0.0,3.0626060316568005,1.0,0.0,-42.43793509066993,-35.23793509086337,30.23793509227111,27.175329063029828,4.999999999510222,1.2121239398970453e-09,7.199999999222172,7.19999999892803,5.850000005921427,55.785263208477836
3,13,14.99,40.947500000000005,0.0,3.7580071185222,1.0,0.0,-15.958007115004916,-3.7580071153426107,3.758007116892736,2.4155251382860107e-09,4.9999999993806155,4.999999999855745,7.1999999988175905,7.1999999998926105,10.350000004133863,55.04631584044624
3,14,15.65,25.3675,0.1063691955,4.788788346361399,1.0,0.0,-16.988788338380193,-4.6824191454330295,4.788788341016455,4.0449992295893785e-09,4.9999999992740625,4.999999998152797,7.199999998357953,7.199999999562661,9.294444448181176,54.30736847101495
3,15,15.93,25.9675,0.7966894699687501,5.9465371469934,1.0,0.0,-18.14653713806398,-5.1498476700759435,5.946537141069392,9.389955143016132e-09,4.999999999218039,4.9999999986759,7.199999998035629,7.199999999602483,8.238888894024752,53.568421101494316
3,16,17.12,19.1425,0.5641545591,6.1155267809056,1.0,0.0,-12.199999993078986,-6.071560637723218,8.134120272289511e-09,1.5314004783182305e-08,4.99999999878373,5.560046002929894e-10,7.19999998753889,5.5642847970775335,7.183333339236679,52.829473731625555
3,17,19.35,19.575,1.564815895875,6.3074143754546,0.0,0.472665,-2.4911835036459897,-0.9263676186113672,8.805509579854109e-10,6.115526788085527,2.01851851423204,6.262655307256425e-10,5.5110682364402e-13,5.321305477298372e-13,11.68333333752428,53.81233182812694
